taxi.data_prog_hourofdayofweek.zone_id,taxi.data_prog_hourofdayofweek.year,taxi.data_prog_hourofdayofweek.month,taxi.data_prog_hourofdayofweek.dayofweek,taxi.data_prog_hourofdayofweek.hourofday,taxi.data_prog_hourofdayofweek.count
1,2012,4,5,8,1251
1,2012,5,1,17,2421
1,2012,5,4,18,2235
1,2012,5,7,19,2196
1,2012,7,3,7,1254
1,2012,7,6,8,952
1,2012,8,2,17,1887
1,2012,8,5,18,2655
1,2012,10,1,6,1758
1,2012,10,4,7,1592
1,2012,10,7,8,811
1,2012,11,3,17,1632
1,2012,11,6,18,1784
1,2013,1,1,14,1929
1,2013,1,4,15,2929
1,2013,1,7,16,2153
1,2013,3,3,4,102
1,2013,3,6,5,878
1,2013,4,2,14,2258
1,2013,4,5,15,2164
1,2013,6,1,3,79
1,2013,6,4,4,108
1,2013,6,7,5,593
1,2013,7,3,14,2038
1,2013,7,6,15,1556
1,2013,9,2,3,43
1,2013,9,5,4,79
1,2013,10,1,13,1919
1,2013,10,4,14,2596
1,2013,10,7,15,2432
1,2013,12,3,3,30
1,2013,12,6,4,107
1,2010,2,3,5,222
1,2010,2,6,6,716
1,2010,3,2,15,1396
1,2010,3,5,16,1172
1,2010,5,1,4,92
1,2010,5,4,5,296
1,2010,5,7,6,1071
1,2010,6,3,15,2021
1,2010,6,6,16,1312
1,2010,8,2,4,88
1,2010,8,5,5,381
1,2010,9,1,14,1196
1,2010,9,4,15,1942
1,2010,9,7,16,1979
1,2010,11,3,4,55
1,2010,11,6,5,557
1,2010,12,2,14,1251
1,2010,12,5,15,2026
1,2011,1,1,1,716
1,2011,1,4,2,101
1,2011,1,7,3,57
1,2011,2,3,12,545
1,2011,2,6,13,886
1,2011,3,2,22,1615
1,2011,3,5,23,1094
1,2011,4,2,1,487
1,2011,4,5,2,156
1,2011,5,1,11,1383
1,2011,5,4,12,955
1,2011,5,7,13,1972
1,2011,6,3,22,2085
1,2011,6,6,23,1095
1,2011,7,3,1,650
1,2011,7,6,2,388
1,2011,8,2,11,1306
1,2011,8,5,12,1083
1,2011,9,1,21,2004
1,2011,9,4,22,2467
1,2011,9,7,23,1747
1,2011,10,1,0,1588
1,2011,10,4,1,362
1,2011,10,7,2,209
1,2011,11,3,11,1045
1,2011,11,6,12,865
1,2011,12,2,21,1569
1,2011,12,5,22,1705
1,2012,1,1,8,1506
1,2012,1,4,9,494
1,2012,1,7,10,772
1,2012,2,3,19,2107
1,2012,2,6,20,1376
1,2012,4,2,8,1365
1,2012,4,5,9,723
1,2012,5,1,18,2123
1,2012,5,4,19,2447
1,2012,5,7,20,2329
1,2012,7,3,8,841
1,2012,7,6,9,545
1,2012,8,2,18,1946
1,2012,8,5,19,2476
1,2012,10,1,7,2195
1,2012,10,4,8,1273
1,2012,10,7,9,545
1,2012,11,3,18,1577
1,2012,11,6,19,1815
1,2013,1,1,15,2494
1,2013,1,4,16,2654
1,2013,1,7,17,2111
1,2013,3,3,5,734
1,2013,3,6,6,1176
1,2013,4,2,15,2872
1,2013,4,5,16,2111
1,2013,6,1,4,114
1,2013,6,4,5,704
1,2013,6,7,6,1296
1,2013,7,3,15,2329
1,2013,7,6,16,1668
1,2013,9,2,4,82
1,2013,9,5,5,885
1,2013,10,1,14,1919
1,2013,10,4,15,2878
1,2013,10,7,16,2569
1,2013,12,3,4,106
1,2013,12,6,5,667
1,2010,2,3,6,597
1,2010,2,6,7,718
1,2010,3,2,16,1521
1,2010,3,5,17,1253
1,2010,5,1,5,509
1,2010,5,4,6,1265
1,2010,5,7,7,1050
1,2010,6,3,16,2228
1,2010,6,6,17,1622
1,2010,8,2,5,530
1,2010,8,5,6,930
1,2010,9,1,15,1337
1,2010,9,4,16,1596
1,2010,9,7,17,2042
1,2010,11,3,5,510
1,2010,11,6,6,833
1,2010,12,2,15,1650
1,2010,12,5,16,1974
1,2011,1,1,2,278
1,2011,1,4,3,17
1,2011,1,7,4,66
1,2011,2,3,13,826
1,2011,2,6,14,1200
1,2011,3,2,23,1418
1,2011,4,2,2,83
1,2011,4,5,3,116
1,2011,5,1,12,1395
1,2011,5,4,13,1384
1,2011,5,7,14,2202
1,2011,6,3,23,1866
1,2011,7,3,2,125
1,2011,7,6,3,120
1,2011,8,2,12,1225
1,2011,8,5,13,1395
1,2011,9,1,22,2111
1,2011,9,4,23,1920
1,2011,10,1,1,874
1,2011,10,4,2,37
1,2011,10,7,3,111
1,2011,11,3,12,1174
1,2011,11,6,13,1205
1,2011,12,2,22,1503
1,2011,12,5,23,1548
1,2012,1,1,9,1002
1,2012,1,4,10,624
1,2012,1,7,11,689
1,2012,2,3,20,2108
1,2012,2,6,21,1314
1,2012,3,6,0,1360
1,2012,4,2,9,735
1,2012,4,5,10,724
1,2012,5,1,19,1923
1,2012,5,4,20,2645
1,2012,5,7,21,2015
1,2012,6,7,0,812
1,2012,7,3,9,551
1,2012,7,6,10,681
1,2012,8,2,19,1602
1,2012,8,5,20,2532
1,2012,10,1,8,1550
1,2012,10,4,9,780
1,2012,10,7,10,710
1,2012,11,3,19,1451
1,2012,11,6,20,1456
1,2013,1,1,16,2254
1,2013,1,4,17,2322
1,2013,1,7,18,1867
1,2013,3,3,6,1171
1,2013,3,6,7,1359
1,2013,4,2,16,2529
1,2013,4,5,17,2053
1,2013,6,1,5,1063
1,2013,6,4,6,1133
1,2013,6,7,7,1407
1,2013,7,3,16,2287
1,2013,7,6,17,1885
1,2013,9,2,5,936
1,2013,9,5,6,1055
1,2013,10,1,15,2538
1,2013,10,4,16,2858
1,2013,10,7,17,2778
1,2013,12,3,5,664
1,2013,12,6,6,977
1,2010,2,3,7,724
1,2010,2,6,8,652
1,2010,3,2,17,1532
1,2010,3,5,18,1114
1,2010,5,1,6,1586
1,2010,5,4,7,1227
1,2010,5,7,8,770
1,2010,6,3,17,2236
1,2010,6,6,18,1290
1,2010,8,2,6,1227
1,2010,8,5,7,1198
1,2010,9,1,16,1582
1,2010,9,4,17,1737
1,2010,9,7,18,2075
1,2010,11,3,6,1101
1,2010,11,6,7,859
1,2010,12,2,16,1547
1,2010,12,5,17,1829
1,2011,1,1,3,91
1,2011,1,4,4,61
1,2011,1,7,5,449
1,2011,2,3,14,1318
1,2011,2,6,15,1528
1,2011,4,2,3,81
1,2011,4,5,4,147
1,2011,5,1,13,2076
1,2011,5,4,14,1492
1,2011,5,7,15,2411
1,2011,7,3,3,69
1,2011,7,6,4,115
1,2011,8,2,13,1712
1,2011,8,5,14,1752
1,2011,9,1,23,1746
1,2011,10,1,2,310
1,2011,10,4,3,22
1,2011,10,7,4,165
1,2011,11,3,13,1443
1,2011,11,6,14,1507
1,2011,12,2,23,1189
1,2012,1,1,10,1213
1,2012,1,4,11,693
1,2012,1,7,12,801
1,2012,2,3,21,2029
1,2012,2,6,22,1144
1,2012,3,3,0,1168
1,2012,3,6,1,795
1,2012,4,2,10,882
1,2012,4,5,11,804
1,2012,5,1,20,2171
1,2012,5,4,21,2399
1,2012,5,7,22,2023
1,2012,6,4,0,1036
1,2012,6,7,1,404
1,2012,7,3,10,642
1,2012,7,6,11,708
1,2012,8,2,20,1958
1,2012,8,5,21,2423
1,2012,9,5,0,1627
1,2012,10,1,9,1032
1,2012,10,4,10,654
1,2012,10,7,11,894
1,2012,11,3,20,1663
1,2012,11,6,21,1852
1,2012,12,6,0,1391
1,2013,1,1,17,2253
1,2013,1,4,18,2217
1,2013,1,7,19,1798
1,2013,3,3,7,1294
1,2013,3,6,8,1154
1,2013,4,2,17,2418
1,2013,4,5,18,1840
1,2013,6,1,6,1584
1,2013,6,4,7,1428
1,2013,6,7,8,1223
1,2013,7,3,17,2372
1,2013,7,6,18,1719
1,2013,9,2,6,1407
1,2013,9,5,7,1548
1,2013,10,1,16,2349
1,2013,10,4,17,2978
1,2013,10,7,18,2483
1,2013,12,3,6,786
1,2013,12,6,7,1128
1,2010,2,3,8,581
1,2010,2,6,9,435
1,2010,3,2,18,1667
1,2010,3,5,19,1058
1,2010,5,1,7,1903
1,2010,5,4,8,1013
1,2010,5,7,9,611
1,2010,6,3,18,1774
1,2010,6,6,19,1268
1,2010,8,2,7,1384
1,2010,8,5,8,862
1,2010,9,1,17,1602
1,2010,9,4,18,1805
1,2010,9,7,19,1955
1,2010,11,3,7,1098
1,2010,11,6,8,758
1,2010,12,2,17,1310
1,2010,12,5,18,1597
1,2011,1,1,4,107
1,2011,1,4,5,351
1,2011,1,7,6,911
1,2011,2,3,15,1654
1,2011,2,6,16,1369
1,2011,4,2,4,86
1,2011,4,5,5,721
1,2011,5,1,14,2256
1,2011,5,4,15,1455
1,2011,5,7,16,2641
1,2011,7,3,4,74
1,2011,7,6,5,726
1,2011,8,2,14,2223
1,2011,8,5,15,1787
1,2011,10,1,3,93
1,2011,10,4,4,55
1,2011,10,7,5,519
1,2011,11,3,14,2215
1,2011,11,6,15,2028
1,2012,1,1,11,1114
1,2012,1,4,12,794
1,2012,1,7,13,1231
1,2012,2,3,22,1695
1,2012,2,6,23,724
1,2012,3,3,1,798
1,2012,3,6,2,249
1,2012,4,2,11,810
1,2012,4,5,12,1116
1,2012,5,1,21,2055
1,2012,5,4,22,2143
1,2012,5,7,23,1513
1,2012,6,1,0,1568
1,2012,6,4,1,572
1,2012,6,7,2,154
1,2012,7,3,11,770
1,2012,7,6,12,872
1,2012,8,2,21,1971
1,2012,8,5,22,2278
1,2012,9,2,0,1965
1,2012,9,5,1,550
1,2012,10,1,10,940
1,2012,10,4,11,1019
1,2012,10,7,12,839
1,2012,11,3,21,1479
1,2012,11,6,22,1635
1,2012,12,3,0,1002
1,2012,12,6,1,435
1,2013,1,1,18,1916
1,2013,1,4,19,2451
1,2013,1,7,20,1940
1,2013,3,3,8,1102
1,2013,3,6,9,651
1,2013,4,2,18,2416
1,2013,4,5,19,1758
1,2013,6,1,7,1701
1,2013,6,4,8,1256
1,2013,6,7,9,761
1,2013,7,3,18,2340
1,2013,7,6,19,1479
1,2013,9,2,7,1629
1,2013,9,5,8,1321
1,2013,10,1,17,2617
1,2013,10,4,18,2877
1,2013,10,7,19,2581
1,2013,12,3,7,1233
1,2013,12,6,8,976
1,2010,1,7,0,780
1,2010,2,3,9,353
1,2010,2,6,10,522
1,2010,3,2,19,1381
1,2010,3,5,20,1053
1,2010,5,1,8,1645
1,2010,5,4,9,549
1,2010,5,7,10,544
1,2010,6,3,19,1721
1,2010,6,6,20,1391
1,2010,8,2,8,1127
1,2010,8,5,9,733
1,2010,9,1,18,1441
1,2010,9,4,19,1873
1,2010,9,7,20,2010
1,2010,11,3,8,797
1,2010,11,6,9,574
1,2010,12,2,18,1360
1,2010,12,5,19,1647
1,2011,1,1,5,868
1,2011,1,4,6,806
1,2011,1,7,7,956
1,2011,2,3,16,1576
1,2011,2,6,17,1444
1,2011,4,2,5,803
1,2011,4,5,6,1443
1,2011,5,1,15,2684
1,2011,5,4,16,1970
1,2011,5,7,17,2625
1,2011,7,3,5,605
1,2011,7,6,6,1051
1,2011,8,2,15,2270
1,2011,8,5,16,1888
1,2011,10,1,4,88
1,2011,10,4,5,660
1,2011,10,7,6,1193
1,2011,11,3,15,2444
1,2011,11,6,16,1765
1,2012,1,1,12,1120
1,2012,1,4,13,935
1,2012,1,7,14,1925
1,2012,2,3,23,1463
1,2012,3,3,2,112
1,2012,3,6,3,61
1,2012,4,2,12,1025
1,2012,4,5,13,1666
1,2012,5,1,22,2258
1,2012,5,4,23,1659
1,2012,6,1,1,876
1,2012,6,4,2,115
1,2012,6,7,3,68
1,2012,7,3,12,908
1,2012,7,6,13,1456
1,2012,8,2,22,1756
1,2012,8,5,23,1796
1,2012,9,2,1,653
1,2012,9,5,2,194
1,2012,10,1,11,1108
1,2012,10,4,12,999
1,2012,10,7,13,1732
1,2012,11,3,22,1475
1,2012,11,6,23,1132
1,2012,12,3,1,209
1,2012,12,6,2,171
1,2013,1,1,19,1815
1,2013,1,4,20,2744
1,2013,1,7,21,2328
1,2013,2,7,0,611
1,2013,3,3,9,789
1,2013,3,6,10,818
1,2013,4,2,19,2264
1,2013,4,5,20,1942
1,2013,6,1,8,1508
1,2013,6,4,9,683
1,2013,6,7,10,712
1,2013,7,3,19,1974
1,2013,7,6,20,1616
1,2013,9,2,8,1450
1,2013,9,5,9,676
1,2013,10,1,18,2016
1,2013,10,4,19,2739
1,2013,10,7,20,3054
1,2013,12,3,8,817
1,2013,12,6,9,642
1,2010,1,4,0,740
1,2010,1,7,1,411
1,2010,2,3,10,468
1,2010,2,6,11,590
1,2010,3,2,20,1327
1,2010,3,5,21,1241
1,2010,4,5,0,1222
1,2010,5,1,9,1331
1,2010,5,4,10,601
1,2010,5,7,11,995
1,2010,6,3,20,2146
1,2010,6,6,21,1397
1,2010,7,6,0,1499
1,2010,8,2,9,792
1,2010,8,5,10,679
1,2010,9,1,19,1454
1,2010,9,4,20,2016
1,2010,9,7,21,1804
1,2010,10,7,0,540
1,2010,11,3,9,423
1,2010,11,6,10,534
1,2010,12,2,19,1333
1,2010,12,5,20,1723
1,2011,1,1,6,1761
1,2011,1,4,7,746
1,2011,1,7,8,700
1,2011,2,3,17,1487
1,2011,2,6,18,1169
1,2011,4,2,6,1124
1,2011,4,5,7,1477
1,2011,5,1,16,2590
1,2011,5,4,17,1880
1,2011,5,7,18,2653
1,2011,7,3,6,1254
1,2011,7,6,7,1154
1,2011,8,2,16,2440
1,2011,8,5,17,1734
1,2011,10,1,5,1100
1,2011,10,4,6,1157
1,2011,10,7,7,1351
1,2011,11,3,16,2351
1,2011,11,6,17,1809
1,2012,1,1,13,1518
1,2012,1,4,14,1654
1,2012,1,7,15,2340
1,2012,3,3,3,61
1,2012,3,6,4,125
1,2012,4,2,13,1592
1,2012,4,5,14,1580
1,2012,5,1,23,1691
1,2012,6,1,2,253
1,2012,6,4,3,73
1,2012,6,7,4,76
1,2012,7,3,13,1494
1,2012,7,6,14,1484
1,2012,8,2,23,1476
1,2012,9,2,2,186
1,2012,9,5,3,68
1,2012,10,1,12,1009
1,2012,10,4,13,1859
1,2012,10,7,14,2312
1,2012,11,3,23,1268
1,2012,12,3,2,47
1,2012,12,6,3,77
1,2013,1,1,20,2265
1,2013,1,4,21,2397
1,2013,1,7,22,2328
1,2013,2,4,0,1050
1,2013,2,7,1,248
1,2013,3,3,10,756
1,2013,3,6,11,827
1,2013,4,2,20,2713
1,2013,4,5,21,1865
1,2013,5,5,0,1395
1,2013,6,1,9,941
1,2013,6,4,10,741
1,2013,6,7,11,1181
1,2013,7,3,20,2436
1,2013,7,6,21,1777
1,2013,8,6,0,1594
1,2013,9,2,9,891
1,2013,9,5,10,735
1,2013,10,1,19,2209
1,2013,10,4,20,2941
1,2013,10,7,21,2877
1,2013,11,7,0,740
1,2013,12,3,9,602
1,2013,12,6,10,690
1,2010,1,1,0,1470
1,2010,1,4,1,177
1,2010,1,7,2,193
1,2010,2,3,11,432
1,2010,2,6,12,511
1,2010,3,2,21,1517
1,2010,3,5,22,1243
1,2010,4,2,0,1012
1,2010,4,5,1,401
1,2010,5,1,10,1127
1,2010,5,4,11,850
1,2010,5,7,12,1060
1,2010,6,3,21,1932
1,2010,6,6,22,1506
1,2010,7,3,0,1273
1,2010,7,6,1,714
1,2010,8,2,10,818
1,2010,8,5,11,797
1,2010,9,1,20,1598
1,2010,9,4,21,1872
1,2010,9,7,22,1752
1,2010,10,4,0,1274
1,2010,10,7,1,203
1,2010,11,3,10,676
1,2010,11,6,11,698
1,2010,12,2,20,1658
1,2010,12,5,21,1704
1,2011,1,1,7,1693
1,2011,1,4,8,545
1,2011,1,7,9,435
1,2011,2,3,18,1185
1,2011,2,6,19,1154
1,2011,4,2,7,1284
1,2011,4,5,8,1115
1,2011,5,1,17,2558
1,2011,5,4,18,1955
1,2011,5,7,19,2572
1,2011,7,3,7,1206
1,2011,7,6,8,1035
1,2011,8,2,17,2371
1,2011,8,5,18,1716
1,2011,10,1,6,1962
1,2011,10,4,7,1267
1,2011,10,7,8,973
1,2011,11,3,17,2150
1,2011,11,6,18,1428
1,2012,1,1,14,2329
1,2012,1,4,15,2078
1,2012,1,7,16,2457
1,2012,3,3,4,82
1,2012,3,6,5,650
1,2012,4,2,14,1526
1,2012,4,5,15,1984
1,2012,6,1,3,84
1,2012,6,4,4,25
1,2012,6,7,5,478
1,2012,7,3,14,1612
1,2012,7,6,15,1657
1,2012,9,2,3,45
1,2012,9,5,4,64
1,2012,10,1,13,1921
1,2012,10,4,14,2205
1,2012,10,7,15,2484
1,2012,12,3,3,16
1,2012,12,6,4,184
1,2013,1,1,21,2339
1,2013,1,4,22,2094
1,2013,1,7,23,2299
1,2013,2,1,0,1706
1,2013,2,4,1,228
1,2013,2,7,2,91
1,2013,3,3,11,702
1,2013,3,6,12,994
1,2013,4,2,21,2270
1,2013,4,5,22,1770
1,2013,5,2,0,1374
1,2013,5,5,1,956
1,2013,6,1,10,940
1,2013,6,4,11,950
1,2013,6,7,12,1381
1,2013,7,3,21,2305
1,2013,7,6,22,1252
1,2013,8,3,0,1447
1,2013,8,6,1,858
1,2013,9,2,10,756
1,2013,9,5,11,1051
1,2013,10,1,20,2618
1,2013,10,4,21,2945
1,2013,10,7,22,2667
1,2013,11,4,0,1015
1,2013,11,7,1,224
1,2013,12,3,10,665
1,2013,12,6,11,618
1,2010,1,1,1,652
1,2010,1,4,2,83
1,2010,1,7,3,156
1,2010,2,3,12,372
1,2010,2,6,13,690
1,2010,3,2,22,1506
1,2010,3,5,23,1068
1,2010,4,2,1,345
1,2010,4,5,2,145
1,2010,5,1,11,1145
1,2010,5,4,12,1083
1,2010,5,7,13,1425
1,2010,6,3,22,2155
1,2010,6,6,23,955
1,2010,7,3,1,623
1,2010,7,6,2,290
1,2010,8,2,11,781
1,2010,8,5,12,789
1,2010,9,1,21,1368
1,2010,9,4,22,1902
1,2010,9,7,23,1471
1,2010,10,1,0,1363
1,2010,10,4,1,317
1,2010,10,7,2,109
1,2010,11,3,11,782
1,2010,11,6,12,926
1,2010,12,2,21,1308
1,2010,12,5,22,1411
1,2011,1,1,8,1583
1,2011,1,4,9,406
1,2011,1,7,10,563
1,2011,2,3,19,1228
1,2011,2,6,20,1259
1,2011,4,2,8,1050
1,2011,4,5,9,767
1,2011,5,1,18,2418
1,2011,5,4,19,1743
1,2011,5,7,20,2666
1,2011,7,3,8,913
1,2011,7,6,9,813
1,2011,8,2,18,2309
1,2011,8,5,19,1621
1,2011,10,1,7,1972
1,2011,10,4,8,1080
1,2011,10,7,9,831
1,2011,11,3,18,1933
1,2011,11,6,19,1620
1,2012,1,1,15,2759
1,2012,1,4,16,1845
1,2012,1,7,17,2456
1,2012,3,3,5,557
1,2012,3,6,6,1269
1,2012,4,2,15,2188
1,2012,4,5,16,1950
1,2012,6,1,4,118
1,2012,6,4,5,675
1,2012,6,7,6,956
1,2012,7,3,15,1918
1,2012,7,6,16,1570
1,2012,9,2,4,47
1,2012,9,5,5,878
1,2012,10,1,14,2079
1,2012,10,4,15,2232
1,2012,10,7,16,2351
1,2012,12,3,4,131
1,2012,12,6,5,949
1,2013,1,1,22,1877
1,2013,1,4,23,1809
1,2013,2,1,1,535
1,2013,2,4,2,38
1,2013,2,7,3,34
1,2013,3,3,12,824
1,2013,3,6,13,1515
1,2013,4,2,22,2128
1,2013,4,5,23,1590
1,2013,5,2,1,719
1,2013,5,5,2,255
1,2013,6,1,11,1136
1,2013,6,4,12,1122
1,2013,6,7,13,2239
1,2013,7,3,22,2067
1,2013,7,6,23,1284
1,2013,8,3,1,541
1,2013,8,6,2,169
1,2013,9,2,11,1210
1,2013,9,5,12,1221
1,2013,10,1,21,2478
1,2013,10,4,22,2775
1,2013,10,7,23,2194
1,2013,11,1,0,1980
1,2013,11,4,1,126
1,2013,11,7,2,40
1,2013,12,3,11,702
1,2013,12,6,12,837
1,2010,1,1,2,191
1,2010,1,4,3,43
1,2010,1,7,4,75
1,2010,2,3,13,620
1,2010,2,6,14,766
1,2010,3,2,23,1355
1,2010,4,2,2,164
1,2010,4,5,3,92
1,2010,5,1,12,1389
1,2010,5,4,13,1171
1,2010,5,7,14,1882
1,2010,6,3,23,1678
1,2010,7,3,2,226
1,2010,7,6,3,192
1,2010,8,2,12,989
1,2010,8,5,13,1100
1,2010,9,1,22,1371
1,2010,9,4,23,1587
1,2010,10,1,1,762
1,2010,10,4,2,32
1,2010,10,7,3,109
1,2010,11,3,12,683
1,2010,11,6,13,1019
1,2010,12,2,22,1385
1,2010,12,5,23,948
1,2011,1,1,9,1153
1,2011,1,4,10,537
1,2011,1,7,11,824
1,2011,2,3,20,1301
1,2011,2,6,21,1118
1,2011,3,6,0,1018
1,2011,4,2,9,757
1,2011,4,5,10,718
1,2011,5,1,19,2471
1,2011,5,4,20,1743
1,2011,5,7,21,2402
1,2011,6,7,0,888
1,2011,7,3,9,687
1,2011,7,6,10,827
1,2011,8,2,19,2094
1,2011,8,5,20,1547
1,2011,10,1,8,1881
1,2011,10,4,9,623
1,2011,10,7,10,935
1,2011,11,3,19,1915
1,2011,11,6,20,1789
1,2012,1,1,16,2672
1,2012,1,4,17,1795
1,2012,1,7,18,2079
1,2012,3,3,6,1148
1,2012,3,6,7,1250
1,2012,4,2,16,1929
1,2012,4,5,17,2000
1,2012,6,1,5,984
1,2012,6,4,6,1156
1,2012,6,7,7,1198
1,2012,7,3,16,1734
1,2012,7,6,17,1589
1,2012,9,2,5,968
1,2012,9,5,6,1438
1,2012,10,1,15,2745
1,2012,10,4,16,2287
1,2012,10,7,17,2455
1,2012,12,3,5,850
1,2012,12,6,6,1296
1,2013,1,1,23,1812
1,2013,2,1,2,132
1,2013,2,4,3,12
1,2013,2,7,4,57
1,2013,3,3,13,1437
1,2013,3,6,14,1868
1,2013,4,2,23,2149
1,2013,5,2,2,76
1,2013,5,5,3,103
1,2013,6,1,12,1219
1,2013,6,4,13,1570
1,2013,6,7,14,2585
1,2013,7,3,23,2253
1,2013,8,3,2,119
1,2013,8,6,3,70
1,2013,9,2,12,1186
1,2013,9,5,13,1997
1,2013,10,1,22,2319
1,2013,10,4,23,2326
1,2013,11,1,1,631
1,2013,11,4,2,31
1,2013,11,7,3,60
1,2013,12,3,12,876
1,2013,12,6,13,1284
1,2010,1,1,3,137
1,2010,1,4,4,59
1,2010,1,7,5,393
1,2010,2,3,14,738
1,2010,2,6,15,1123
1,2010,4,2,3,98
1,2010,4,5,4,114
1,2010,5,1,13,1683
1,2010,5,4,14,1530
1,2010,5,7,15,1970
1,2010,7,3,3,106
1,2010,7,6,4,140
1,2010,8,2,13,1238
1,2010,8,5,14,1422
1,2010,9,1,23,1197
1,2010,10,1,2,195
1,2010,10,4,3,46
1,2010,10,7,4,89
1,2010,11,3,13,1088
1,2010,11,6,14,1353
1,2010,12,2,23,1051
1,2011,1,1,10,1066
1,2011,1,4,11,500
1,2011,1,7,12,713
1,2011,2,3,21,1151
1,2011,2,6,22,1027
1,2011,3,3,0,1491
1,2011,3,6,1,485
1,2011,4,2,10,773
1,2011,4,5,11,858
1,2011,5,1,20,2556
1,2011,5,4,21,1717
1,2011,5,7,22,2632
1,2011,6,4,0,1624
1,2011,6,7,1,363
1,2011,7,3,10,673
1,2011,7,6,11,995
1,2011,8,2,20,2291
1,2011,8,5,21,1536
1,2011,9,5,0,1727
1,2011,10,1,9,1248
1,2011,10,4,10,763
1,2011,10,7,11,1083
1,2011,11,3,20,2209
1,2011,11,6,21,1425
1,2011,12,6,0,1028
1,2012,1,1,17,2858
1,2012,1,4,18,1459
1,2012,1,7,19,2034
1,2012,3,3,7,1089
1,2012,3,6,8,1220
1,2012,4,2,17,2107
1,2012,4,5,18,1606
1,2012,6,1,6,1717
1,2012,6,4,7,1512
1,2012,6,7,8,842
1,2012,7,3,17,1741
1,2012,7,6,18,1496
1,2012,9,2,6,1463
1,2012,9,5,7,1489
1,2012,10,1,16,2375
1,2012,10,4,17,2268
1,2012,10,7,18,2371
1,2012,12,3,6,913
1,2012,12,6,7,1266
1,2013,2,1,3,34
1,2013,2,4,4,75
1,2013,2,7,5,518
1,2013,3,3,14,1871
1,2013,3,6,15,2345
1,2013,5,2,3,96
1,2013,5,5,4,109
1,2013,6,1,13,1914
1,2013,6,4,14,1879
1,2013,6,7,15,2822
1,2013,8,3,3,47
1,2013,8,6,4,91
1,2013,9,2,13,1786
1,2013,9,5,14,1858
1,2013,10,1,23,1984
1,2013,11,1,2,113
1,2013,11,4,3,22
1,2013,11,7,4,208
1,2013,12,3,13,1524
1,2013,12,6,14,1722
1,2010,1,1,4,102
1,2010,1,4,5,371
1,2010,1,7,6,978
1,2010,2,3,15,925
1,2010,2,6,16,1188
1,2010,4,2,4,48
1,2010,4,5,5,422
1,2010,5,1,14,1990
1,2010,5,4,15,1710
1,2010,5,7,16,2336
1,2010,7,3,4,112
1,2010,7,6,5,600
1,2010,8,2,14,1512
1,2010,8,5,15,1487
1,2010,10,1,3,59
1,2010,10,4,4,91
1,2010,10,7,5,390
1,2010,11,3,14,1507
1,2010,11,6,15,1571
1,2011,1,1,11,1132
1,2011,1,4,12,651
1,2011,1,7,13,1058
1,2011,2,3,22,1097
1,2011,2,6,23,749
1,2011,3,3,1,471
1,2011,3,6,2,145
1,2011,4,2,11,749
1,2011,4,5,12,976
1,2011,5,1,21,2377
1,2011,5,4,22,1843
1,2011,5,7,23,2141
1,2011,6,1,0,1778
1,2011,6,4,1,555
1,2011,6,7,2,202
1,2011,7,3,11,930
1,2011,7,6,12,1009
1,2011,8,2,21,2319
1,2011,8,5,22,1593
1,2011,9,2,0,1257
1,2011,9,5,1,689
1,2011,10,1,10,1313
1,2011,10,4,11,984
1,2011,10,7,12,1285
1,2011,11,3,21,2081
1,2011,11,6,22,1398
1,2011,12,3,0,939
1,2011,12,6,1,463
1,2012,1,1,18,2100
1,2012,1,4,19,1764
1,2012,1,7,20,2148
1,2012,3,3,8,1002
1,2012,3,6,9,734
1,2012,4,2,18,1661
1,2012,4,5,19,1913
1,2012,6,1,7,1991
1,2012,6,4,8,1101
1,2012,6,7,9,454
1,2012,7,3,18,1493
1,2012,7,6,19,1448
1,2012,9,2,7,1743
1,2012,9,5,8,1528
1,2012,10,1,17,2247
1,2012,10,4,18,2055
1,2012,10,7,19,2315
1,2012,12,3,7,1322
1,2012,12,6,8,1110
1,2013,2,1,4,101
1,2013,2,4,5,1101
1,2013,2,7,6,948
1,2013,3,3,15,2306
1,2013,3,6,16,2301
1,2013,5,2,4,31
1,2013,5,5,5,820
1,2013,6,1,14,1871
1,2013,6,4,15,2098
1,2013,6,7,16,2791
1,2013,8,3,4,84
1,2013,8,6,5,754
1,2013,9,2,14,1841
1,2013,9,5,15,2364
1,2013,11,1,3,15
1,2013,11,4,4,138
1,2013,11,7,5,669
1,2013,12,3,14,1848
1,2013,12,6,15,1924
1,2010,1,1,5,418
1,2010,1,4,6,855
1,2010,1,7,7,1113
1,2010,2,3,16,888
1,2010,2,6,17,1102
1,2010,4,2,5,318
1,2010,4,5,6,1358
1,2010,5,1,15,2368
1,2010,5,4,16,1667
1,2010,5,7,17,2482
1,2010,7,3,5,509
1,2010,7,6,6,1011
1,2010,8,2,15,1738
1,2010,8,5,16,1447
1,2010,10,1,4,53
1,2010,10,4,5,494
1,2010,10,7,6,771
1,2010,11,3,15,1745
1,2010,11,6,16,1455
1,2011,1,1,12,943
1,2011,1,4,13,950
1,2011,1,7,14,1639
1,2011,2,3,23,925
1,2011,3,3,2,138
1,2011,3,6,3,71
1,2011,4,2,12,955
1,2011,4,5,13,1538
1,2011,5,1,22,2553
1,2011,5,4,23,1442
1,2011,6,1,1,826
1,2011,6,4,2,95
1,2011,6,7,3,102
1,2011,7,3,12,785
1,2011,7,6,13,1535
1,2011,8,2,22,2349
